Timestamp,Src_IP,Dst_IP,Protocol,Src_Port,Dst_Port,Packet_Size,Packet_Rate,Byte_Rate,Unique_IP_Count,Label
2024-11-25 20:53:55,59.132.192.13,37.65.97.9,TCP,9160,80,830,78.53859954498121,1276.9674506680294,1,Normal
2024-11-25 20:53:56,80.214.26.240,231.166.182.49,UDP,14735,22,1469,45.69224722807111,8720.006156460377,3,Normal
2024-11-25 20:53:57,127.97.242.61,100.162.171.79,TCP,22718,443,684,64.12155096705625,7546.066904677296,5,Normal
2024-11-25 20:53:58,193.217.103.69,128.173.57.201,TCP,15800,80,856,63.7138715035171,6529.151535977395,3,Normal
2024-11-25 20:53:59,141.202.74.203,20.132.202.200,TCP,33229,443,695,48.383505427256004,8176.388231950693,5,Normal
2024-11-25 20:54:00,162.38.146.198,76.148.209.119,TCP,50060,80,1203,88.8074773860006,6672.575741350386,3,Normal
2024-11-25 20:54:01,6.13.9.21,52.49.187.186,UDP,42446,80,1235,63.03073530831263,4056.542064634681,3,Normal
2024-11-25 20:54:02,119.192.176.184,121.129.207.193,TCP,6970,80,532,30.289724799819446,2918.5851995874864,4,Normal
2024-11-25 20:54:03,126.189.57.108,68.70.249.46,TCP,60586,443,967,20.4767536448905,3649.6558923522052,2,Normal
2024-11-25 20:54:04,217.45.188.194,128.82.220.243,TCP,54585,443,962,94.45350135961674,7692.238641113272,2,Normal
2024-11-25 20:54:05,120.124.97.83,253.205.187.97,TCP,34055,22,447,33.97651907523732,5226.190862145706,3,Normal
2024-11-25 20:54:06,71.160.109.165,63.177.12.126,TCP,17837,80,1056,81.39289923712974,1008.9882985159453,4,Normal
2024-11-25 20:54:07,136.44.8.97,192.189.174.56,UDP,26737,443,184,40.944971905621045,7982.008525703638,1,Normal
2024-11-25 20:54:08,138.233.50.186,56.196.12.80,TCP,47870,22,1029,48.662236854929766,4178.899029856817,4,Normal
2024-11-25 20:54:09,230.120.231.217,195.181.186.114,TCP,28895,443,1031,63.1211634946948,9750.90052231743,5,Normal
2024-11-25 20:54:10,201.148.183.204,131.24.195.94,TCP,19716,22,1206,16.131967884159657,3162.9656879768118,2,Normal
2024-11-25 20:54:11,246.252.54.64,6.96.220.102,UDP,34672,443,414,90.63851473435939,6715.758719892531,2,Normal
2024-11-25 20:54:12,28.206.66.81,130.195.111.157,UDP,33146,22,608,39.7595832063919,3752.8345177607303,3,Normal
2024-11-25 20:54:13,30.64.81.214,131.179.177.164,TCP,22752,80,240,50.00206474120942,6463.321157567493,1,Normal
2024-11-25 20:54:14,52.211.9.47,180.254.36.235,TCP,37949,443,1401,41.727699022848654,9179.471757725434,1,Normal
2024-11-25 20:54:15,84.88.137.251,119.64.32.41,UDP,56589,80,663,54.9910408310951,5030.61492033521,1,Normal
2024-11-25 20:54:16,147.184.64.243,169.113.25.168,UDP,38467,443,1388,64.80785974394497,2125.6668333373145,4,Normal
2024-11-25 20:54:17,203.196.244.187,255.3.190.113,TCP,32565,80,42,87.15781932389108,4433.84602344215,5,Normal
2024-11-25 20:54:18,110.14.14.190,174.82.9.157,TCP,48613,80,1211,46.120053303513224,2927.2874708752643,3,Normal
2024-11-25 20:54:19,110.79.182.109,11.126.209.53,TCP,6619,443,1448,26.769900014973025,6943.363050457106,5,Normal
2024-11-25 20:54:20,39.208.239.33,105.150.172.189,UDP,8063,80,1252,28.941308882138813,2974.190103903723,4,Normal
2024-11-25 20:54:21,30.60.97.131,242.20.250.63,TCP,7914,22,244,49.53037676092762,7107.756110187521,5,Normal
2024-11-25 20:54:22,117.134.37.151,86.13.213.212,UDP,48282,22,1194,46.62418827451984,1257.2548600116347,1,Normal
2024-11-25 20:54:23,58.194.34.81,146.35.10.9,UDP,36653,22,1401,23.47027943303273,5559.853701185187,3,Normal
2024-11-25 20:54:24,167.82.134.126,168.116.41.180,UDP,24229,22,479,63.19307108390517,3392.666201305999,4,Normal
2024-11-25 20:54:25,194.84.151.179,142.124.229.111,TCP,42939,443,495,58.388842623533534,8998.570515901283,5,Normal
2024-11-25 20:54:26,1.45.107.255,202.84.92.34,UDP,44293,22,1018,13.918253458834759,9117.596428630706,5,Normal
2024-11-25 20:54:27,57.147.157.149,238.228.100.31,TCP,56703,22,1381,82.62411512114221,6868.973914012669,1,Normal
2024-11-25 20:54:28,251.192.78.137,241.188.86.207,TCP,13837,80,1121,27.13905723118774,4561.245977547572,2,Normal
2024-11-25 20:54:29,239.68.33.137,99.189.33.174,TCP,54539,443,813,16.502659565034698,2264.767595837818,4,Normal
2024-11-25 20:54:30,63.7.174.32,99.193.77.83,UDP,51224,80,212,89.93794551036032,5962.902730190733,2,Normal
2024-11-25 20:54:31,223.65.55.24,229.7.250.113,UDP,31661,80,595,22.510866214030614,5629.149108687522,2,Normal
2024-11-25 20:54:32,39.64.152.35,123.150.220.146,TCP,42291,22,111,87.16612115306555,8793.99134981143,4,Normal
2024-11-25 20:54:33,224.54.247.152,68.9.154.167,UDP,31960,80,1002,64.90155436634632,5163.623501233505,5,Normal
2024-11-25 20:54:34,21.149.19.118,249.36.170.186,UDP,40702,22,1368,74.62912390191144,3329.445095766055,2,Normal
2024-11-25 20:54:35,28.10.187.178,179.234.78.173,UDP,53283,443,1054,10.137927497924371,5450.49603898466,1,Normal
2024-11-25 20:54:36,244.161.203.34,163.126.170.185,TCP,49362,22,1197,37.633914924375176,7542.697244099807,1,Normal
2024-11-25 20:54:37,240.121.246.54,47.97.174.48,UDP,61173,80,1180,27.53964065853929,9879.782495308136,2,Normal
2024-11-25 20:54:38,143.0.125.248,134.138.9.207,TCP,12720,22,66,11.325917419562565,4606.201725442072,1,Normal
2024-11-25 20:54:39,0.120.225.202,66.127.120.50,UDP,7166,80,1259,75.18430679367799,6958.656204594886,1,Normal
2024-11-25 20:54:40,84.93.142.179,0.211.1.108,TCP,54020,22,616,25.980357541753456,3454.3614929801165,5,Normal
2024-11-25 20:54:41,28.79.224.162,138.44.91.115,UDP,37604,443,1411,73.76207674149734,8764.851896515665,4,Normal
2024-11-25 20:54:42,222.223.208.86,75.132.45.160,UDP,53274,80,183,84.82946999139548,5491.391169467311,3,Normal
2024-11-25 20:54:43,250.237.223.16,152.79.239.133,UDP,31759,443,547,35.75356777654444,4644.08293366579,2,Normal
2024-11-25 20:54:44,6.14.255.114,96.158.175.10,TCP,48998,80,1270,52.93958375798798,7319.912829605745,2,Normal
2024-11-25 20:54:45,56.30.51.141,151.158.59.215,TCP,2998,443,694,89.54946071280331,5890.775411268837,2,Normal
2024-11-25 20:54:46,106.106.230.37,147.175.39.137,UDP,59510,443,616,16.20008294325693,9450.836020542682,1,Normal
2024-11-25 20:54:47,168.151.169.180,10.134.218.146,UDP,31980,443,1012,58.954749540004705,9117.144577732579,5,Normal
2024-11-25 20:54:48,164.231.208.136,57.89.195.151,UDP,48172,22,225,30.06796532325337,8622.067141850288,3,Normal
2024-11-25 20:54:49,87.202.9.79,163.31.215.16,TCP,12075,443,258,11.840360618272786,3128.9151354023675,3,Normal
2024-11-25 20:54:50,201.124.136.90,161.92.79.60,TCP,51480,80,856,27.58170334094941,1970.688152284301,3,Normal
2024-11-25 20:54:51,38.69.155.209,182.166.208.65,UDP,56106,443,346,12.442104094227508,5801.669148191372,1,Normal
2024-11-25 20:54:52,145.166.53.163,39.70.128.70,TCP,61338,80,68,78.0156790084289,5634.034734798193,2,Normal
2024-11-25 20:54:53,165.247.42.218,162.151.252.92,UDP,41695,80,1271,39.96907187364238,3330.9942839851915,1,Normal
2024-11-25 20:54:54,77.43.18.56,8.25.87.43,TCP,2451,443,200,72.50031921196208,1208.847539683198,3,Normal
2024-11-25 20:54:55,52.20.21.185,53.26.3.247,UDP,40438,22,166,59.694223856242075,5850.30559860076,4,Normal
2024-11-25 20:54:56,219.109.137.144,4.37.78.171,UDP,40144,80,387,82.78066014311402,7487.715844938193,2,Normal
2024-11-25 20:54:57,54.248.142.233,203.203.11.112,TCP,52951,80,335,93.97141392817441,2164.851711426314,5,Normal
2024-11-25 20:54:58,183.64.225.90,239.172.7.232,UDP,21696,80,1349,96.10624899304628,3937.6812991520196,5,Normal
2024-11-25 20:54:59,76.192.57.59,29.225.165.251,TCP,32069,443,116,22.41312752939755,9946.611788117842,5,Normal
2024-11-25 20:55:00,205.21.157.56,220.131.176.201,UDP,7005,22,811,30.831465844585463,3134.6419200737428,3,Normal
2024-11-25 20:55:01,176.106.128.31,172.69.159.81,TCP,49400,443,448,15.688990925143413,6952.345179821048,3,Normal
2024-11-25 20:55:02,118.192.234.21,111.227.38.84,TCP,58906,80,748,43.96015897152627,8822.091723436892,4,Normal
2024-11-25 20:55:03,189.52.178.232,46.244.18.163,UDP,17697,22,1449,35.22713366131346,9443.705015433872,4,Normal
2024-11-25 20:55:04,48.10.60.45,194.180.70.178,TCP,50617,80,344,28.035266805276827,3526.336158847379,4,Normal
2024-11-25 20:55:05,66.241.236.135,41.59.61.132,TCP,16612,22,1206,60.728953470676736,8049.623257635677,3,Normal
2024-11-25 20:55:06,189.70.6.54,203.10.75.150,TCP,25767,80,1360,52.64609126786656,9549.258953786048,2,Normal
2024-11-25 20:55:07,124.224.255.235,101.46.5.95,UDP,47025,443,760,96.86928460143496,9518.683472616878,4,Normal
2024-11-25 20:55:08,194.119.116.88,111.188.202.62,UDP,55236,22,741,76.24044703666382,5577.227109965106,2,Normal
2024-11-25 20:55:09,187.54.236.45,240.216.207.140,TCP,12201,22,1159,60.21201564211562,9711.462047451867,1,Normal
2024-11-25 20:55:10,51.34.26.193,149.187.154.95,UDP,57589,443,815,98.51138299523483,5667.436098882737,3,Normal
2024-11-25 20:55:11,190.255.137.154,157.4.42.20,TCP,13855,22,1006,47.05892069832371,8488.691529256084,5,Normal
2024-11-25 20:55:12,109.161.57.225,63.152.139.147,UDP,37284,443,1221,88.29043490586272,4658.340517289445,1,Normal
2024-11-25 20:55:13,198.43.205.26,133.118.119.220,UDP,44934,80,1476,90.75289867530897,7736.868122096404,2,Normal
2024-11-25 20:55:14,39.214.135.54,167.30.255.127,UDP,56388,443,555,44.20913425273773,9317.745087288866,5,Normal
2024-11-25 20:55:15,1.243.146.161,119.66.24.132,UDP,32743,22,1361,23.450273070507492,8279.5402659787,1,Normal
2024-11-25 20:55:16,216.217.214.51,5.232.188.22,TCP,63784,80,1111,50.73001019712163,8189.362077379069,4,Normal
2024-11-25 20:55:17,102.71.240.68,166.27.57.87,UDP,20359,22,395,71.92299297506199,7580.708183024159,2,Normal
2024-11-25 20:55:18,140.217.68.55,103.183.141.165,UDP,20960,80,1240,23.972929069208472,1494.196142248353,3,Normal
2024-11-25 20:55:19,171.42.242.102,38.217.27.9,UDP,40266,443,722,32.48090168531303,7616.237876212032,2,Normal
2024-11-25 20:55:20,188.84.241.61,35.81.90.67,UDP,9276,80,1242,12.557040624127657,6441.217216037135,1,Normal
2024-11-25 20:55:21,100.180.137.33,14.42.127.65,UDP,17430,80,1019,50.77581344084536,9035.872544109838,1,Normal
2024-11-25 20:55:22,55.33.47.18,176.201.236.185,TCP,64032,22,306,21.8249840763275,2180.9725437819843,2,Normal
2024-11-25 20:55:23,26.63.16.104,169.124.141.205,TCP,47221,22,763,91.74123657263081,4868.867316854245,1,Normal
2024-11-25 20:55:24,238.90.170.223,12.223.62.218,UDP,6256,443,758,66.88673638055799,4753.330923692081,5,Normal
2024-11-25 20:55:25,47.145.19.243,129.185.63.225,UDP,15041,80,858,84.71165506203863,8426.741426166958,3,Normal
2024-11-25 20:55:26,72.20.108.245,44.220.127.166,UDP,9771,80,1339,75.05019957039255,6538.577238131068,5,Normal
2024-11-25 20:55:27,112.129.114.144,56.147.237.60,UDP,53794,80,1313,50.17089997677381,6702.220675850844,5,Normal
2024-11-25 20:55:28,208.85.125.86,125.146.144.137,UDP,62673,80,245,89.00825365254762,2163.973592337413,2,Normal
2024-11-25 20:55:29,84.148.245.121,229.244.86.5,TCP,41377,443,188,18.535792919466395,4820.679713258627,5,Normal
2024-11-25 20:55:30,251.2.123.56,238.149.109.46,TCP,17546,80,1432,60.38658936952224,7388.521626403712,2,Normal
2024-11-25 20:55:31,122.20.146.133,91.177.26.125,TCP,13706,22,891,58.9685013723859,6073.864577297214,4,Normal
2024-11-25 20:55:32,102.93.244.79,221.249.183.140,UDP,48628,80,1063,64.74261822670584,9188.065029479265,2,Normal
2024-11-25 20:55:33,176.184.237.121,158.120.98.71,TCP,13242,80,82,31.200788231417462,5687.550311280374,4,Normal
2024-11-25 20:55:34,50.52.58.75,35.156.253.204,TCP,52191,443,311,42.46574899347689,8602.037222381747,1,Normal
2024-11-25 20:55:35,213.238.212.106,168.123.213.109,TCP,15279,443,1129,28.6036435439864,6586.8075973126015,5,Normal
2024-11-25 20:55:36,254.149.1.225,41.66.157.193,TCP,62534,22,820,77.21891505227033,1870.4842618555317,1,Normal
2024-11-25 20:55:37,90.164.254.188,205.135.211.135,TCP,25370,443,973,11.359019735747406,4198.814947063045,2,Normal
2024-11-25 20:55:38,105.120.93.43,241.112.162.176,TCP,38738,443,843,87.32402074469279,2751.889521048272,2,Normal
2024-11-25 20:55:39,218.16.121.238,100.15.161.67,TCP,10608,22,1015,12.307309505138164,5223.770835447041,3,Normal
2024-11-25 20:55:40,30.254.144.83,179.254.85.18,UDP,9528,80,765,94.22050150356597,1618.0714137977411,2,Normal
2024-11-25 20:55:41,15.120.4.217,91.176.20.107,UDP,44167,22,597,86.0743660945559,1749.7825103265886,4,Normal
2024-11-25 20:55:42,59.213.57.196,191.95.59.37,TCP,19055,443,1420,77.66390292421981,2295.8359468988115,3,Normal
2024-11-25 20:55:43,117.183.72.91,179.102.244.79,UDP,44778,443,40,19.70572336397552,6296.843635754122,4,Normal
2024-11-25 20:55:44,178.163.134.60,77.249.44.231,TCP,48897,22,1137,89.17356341175362,7403.425031362331,4,Normal
2024-11-25 20:55:45,4.111.7.118,229.200.122.0,TCP,61261,443,596,38.02211762524058,8934.634147851473,4,Normal
2024-11-25 20:55:46,105.83.248.114,167.44.95.124,TCP,42686,22,94,70.28113036581706,5454.8077886005485,4,Normal
2024-11-25 20:55:47,138.117.209.226,0.63.206.253,TCP,62226,80,623,55.381132279125204,7522.26336927438,1,Normal
2024-11-25 20:55:48,206.135.34.231,165.226.220.215,UDP,62942,443,1346,83.15931794639198,6055.91485589122,1,Normal
2024-11-25 20:55:49,226.238.82.166,126.118.155.23,TCP,7604,22,213,61.260769974559516,8919.886619628789,1,Normal
2024-11-25 20:55:50,65.125.74.134,184.85.175.43,TCP,45727,443,119,19.280435664846415,5235.805392571003,2,Normal
2024-11-25 20:55:51,205.81.73.45,131.124.170.130,UDP,51392,80,1214,71.9431443616761,5573.178077845693,2,Normal
2024-11-25 20:55:52,131.187.38.32,97.87.39.50,TCP,3716,22,686,26.10534699863374,3276.0865822717537,5,Normal
2024-11-25 20:55:53,221.230.222.87,29.56.58.64,TCP,2120,80,171,44.2084575959697,2134.5550402862827,1,Normal
2024-11-25 20:55:54,47.225.99.95,148.254.122.36,TCP,26965,443,734,99.1568677301842,8280.669491962934,4,Normal
2024-11-25 20:55:55,162.55.136.43,115.29.191.62,UDP,23147,22,1227,92.01424397692452,4803.189431094559,2,Normal
2024-11-25 20:55:56,207.182.58.117,38.111.8.226,UDP,47226,80,1198,31.674260990703022,5921.293962465745,5,Normal
2024-11-25 20:55:57,173.87.201.182,149.37.205.201,UDP,62098,80,1469,68.04868983836283,6437.5741058724725,2,Normal
2024-11-25 20:55:58,14.248.10.77,69.39.210.215,TCP,38475,22,1483,67.69304994973805,1271.1909580476772,3,Normal
2024-11-25 20:55:59,182.137.66.204,244.158.99.39,TCP,25625,80,1361,34.762555909573805,1474.9361634344407,4,Normal
2024-11-25 20:56:00,98.172.27.238,175.245.230.163,TCP,52712,80,1058,48.13144346337892,2923.6429488160366,4,Normal
2024-11-25 20:56:01,158.36.87.91,191.83.47.179,UDP,51739,22,523,27.491895852547362,2443.580741996561,4,Normal
2024-11-25 20:56:02,119.242.119.74,95.90.180.123,TCP,25846,80,635,36.04893461231417,5955.501970560486,3,Normal
2024-11-25 20:56:03,139.87.9.37,197.53.118.45,UDP,62353,80,182,29.4891382691969,9128.407749192134,1,Normal
2024-11-25 20:56:04,139.167.231.222,8.244.174.80,TCP,53841,22,1093,72.4015797725178,8080.452066289058,2,Normal
2024-11-25 20:56:05,36.199.235.76,217.231.224.34,TCP,62177,80,1274,36.74217542751448,8061.904659704265,2,Normal
2024-11-25 20:56:06,199.204.231.163,148.146.57.204,UDP,58035,22,756,63.57889807116774,1541.630166826022,3,Normal
2024-11-25 20:56:07,67.22.90.54,37.166.212.229,TCP,46214,22,1421,27.370745312207198,7546.614165870884,3,Normal
2024-11-25 20:56:08,215.249.198.117,82.13.143.110,TCP,2469,80,693,91.10330558915652,5794.695537254612,2,Normal
2024-11-25 20:56:09,20.241.80.162,135.159.39.216,UDP,46725,443,593,93.22770197826424,5290.815412367795,4,Normal
2024-11-25 20:56:10,138.205.2.18,23.121.126.213,TCP,63402,443,298,16.685506874776202,3623.002328305795,2,Normal
2024-11-25 20:56:11,156.123.94.238,224.43.11.206,UDP,28866,80,1190,76.93093039619704,5691.142495435829,5,Normal
2024-11-25 20:56:12,172.251.54.68,224.238.179.119,UDP,44272,443,359,90.93981600886997,7631.8726758574985,5,Normal
2024-11-25 20:56:13,9.246.162.236,73.202.222.103,TCP,19555,80,1205,20.222529214432047,1993.9318231402035,5,Normal
2024-11-25 20:56:14,153.150.35.161,188.113.168.216,UDP,39374,22,1268,29.459370318148817,9489.891274155101,1,Normal
2024-11-25 20:56:15,71.1.145.114,37.241.172.135,TCP,34106,80,331,56.56066118448447,1085.980553458169,3,Normal
2024-11-25 20:56:16,249.112.40.153,212.222.232.68,UDP,35842,22,1067,76.82714976681858,1324.2773770392514,3,Normal
2024-11-25 20:56:17,44.230.250.56,197.173.14.56,UDP,58906,22,1017,57.418015839139336,6886.054555344406,5,Normal
2024-11-25 20:56:18,24.59.149.44,111.56.61.239,UDP,11625,443,241,91.4524362698069,9914.964654316553,4,Normal
2024-11-25 20:56:19,187.69.192.246,170.48.133.207,TCP,25937,22,134,44.97500783707148,9407.408023677428,1,Normal
2024-11-25 20:56:20,68.6.27.58,76.247.245.14,TCP,40242,22,1376,11.797039546760958,1260.1714804794428,5,Normal
2024-11-25 20:56:21,240.183.197.104,115.11.197.124,UDP,18678,22,603,74.67411302661948,6273.307147210815,4,Normal
2024-11-25 20:56:22,147.229.198.130,96.120.82.230,UDP,30233,80,1198,38.67810215697543,3824.1795601819604,1,Normal
2024-11-25 20:56:23,201.210.101.188,249.154.156.97,UDP,4608,80,1329,75.3352813356815,2224.2106623918507,2,Normal
2024-11-25 20:56:24,66.133.222.71,105.79.42.95,UDP,17999,443,867,12.857146329818534,1721.9059902840318,4,Normal
2024-11-25 20:56:25,155.78.9.161,77.125.248.59,UDP,58615,443,180,84.37985976300729,4296.015128735147,5,Normal
2024-11-25 20:56:26,119.206.4.9,77.239.182.54,TCP,13576,443,672,12.21562566727774,8640.667154314011,5,Normal
2024-11-25 20:56:27,252.219.86.253,42.94.219.169,TCP,43934,22,285,43.37136778058017,1192.9829589150881,5,Normal
2024-11-25 20:56:28,159.106.242.242,51.188.119.53,UDP,20504,443,382,45.81329451178339,2746.7279902743794,2,Normal
2024-11-25 20:56:29,200.26.195.88,74.217.189.40,UDP,16137,80,885,42.76888026568602,4973.774126582837,2,Normal
2024-11-25 20:56:30,93.13.221.163,205.45.216.15,UDP,64993,443,673,61.057926397357,4282.626180724061,5,Normal
2024-11-25 20:56:31,191.14.89.114,124.8.23.128,TCP,16447,80,488,59.82166263292794,8604.245896136727,5,Normal
2024-11-25 20:56:32,238.243.41.176,156.229.48.23,UDP,57419,22,1221,70.40361833562315,2632.3593246959126,4,Normal
2024-11-25 20:56:33,168.28.115.89,188.234.32.223,UDP,6077,443,820,81.52892153172476,6647.043756502942,5,Normal
2024-11-25 20:56:34,77.126.47.59,156.159.247.251,TCP,1764,80,1282,53.396731927429336,3338.3927441773317,1,Normal
2024-11-25 20:56:35,111.152.232.215,60.86.150.83,UDP,63418,22,1202,60.67255920045312,8778.29259949342,2,Normal
2024-11-25 20:56:36,189.132.224.7,49.145.125.247,TCP,56751,80,1041,29.228841186171536,8394.453292888706,1,Normal
2024-11-25 20:56:37,108.247.99.144,164.199.57.128,UDP,30769,443,116,88.68998193168241,4614.167355491964,4,Normal
2024-11-25 20:56:38,199.225.200.168,136.244.173.191,UDP,9454,22,105,15.36662857064054,3901.0506887990446,1,Normal
2024-11-25 20:56:39,28.37.135.190,72.36.32.139,TCP,61998,22,393,61.050471086203935,1911.9343758773934,5,Normal
2024-11-25 20:56:40,117.122.134.226,182.33.28.143,TCP,5525,443,909,17.38482173818613,2131.0579496889018,3,Normal
2024-11-25 20:56:41,181.161.55.162,171.221.167.154,UDP,56651,80,1254,71.62531535061186,5461.089845868633,1,Normal
2024-11-25 20:56:42,181.122.63.209,7.117.125.217,TCP,65493,22,907,40.551195904486335,2652.744325875642,5,Normal
2024-11-25 20:56:43,253.58.43.150,238.103.14.181,UDP,42126,22,1235,71.96569509121869,4941.883824325264,1,Normal
2024-11-25 20:56:44,90.167.215.13,59.180.154.142,TCP,27344,443,514,30.199340493296273,8837.870232595465,1,Normal
2024-11-25 20:56:45,113.66.247.128,44.182.72.27,TCP,47988,443,825,30.194586307585933,3478.8442331894125,5,Normal
2024-11-25 20:56:46,191.4.231.143,62.8.168.115,TCP,47135,22,1153,61.89198132074374,3951.6253510746014,1,Normal
2024-11-25 20:56:47,171.142.211.34,44.251.23.78,UDP,57348,22,1374,17.38564238979441,1490.4599245517961,4,Normal
2024-11-25 20:56:48,181.153.29.181,160.242.13.1,UDP,35460,443,1297,63.132335373602075,3696.933827546645,3,Normal
2024-11-25 20:56:49,151.252.61.6,61.86.146.255,TCP,6324,443,499,21.55591265539011,3609.5060285725012,2,Normal
2024-11-25 20:56:50,252.17.23.139,242.190.59.159,TCP,10325,80,493,60.82071607337919,1259.7519528933801,3,Normal
2024-11-25 20:56:51,49.10.198.249,182.7.200.186,UDP,32032,80,347,92.66663651406117,7165.027568374215,2,Normal
2024-11-25 20:56:52,19.153.138.238,248.196.208.27,TCP,61004,22,1120,13.547844973161736,1303.6651239406217,5,Normal
2024-11-25 20:56:53,9.62.157.110,10.141.100.119,TCP,58566,443,1026,25.9204629888112,9924.37386639293,1,Normal
2024-11-25 20:56:54,156.138.201.6,111.148.206.210,TCP,11626,22,865,81.14093376029882,9739.805731488983,3,Normal
2024-11-25 20:56:55,198.119.101.4,187.227.118.179,UDP,3936,22,954,96.11609529917814,1899.5591526516173,2,Normal
2024-11-25 20:56:56,118.8.174.250,167.65.199.160,TCP,27123,443,1305,82.27435652642927,8381.30667949755,3,Normal
2024-11-25 20:56:57,88.243.81.171,83.161.152.122,TCP,16371,443,136,37.94643219985995,3058.939954438252,1,Normal
2024-11-25 20:56:58,144.161.244.116,168.188.171.241,UDP,38622,443,891,61.10576320883511,7904.705991129519,3,Normal
2024-11-25 20:56:59,202.160.30.200,90.9.240.184,TCP,60385,22,1179,58.19884513316039,9312.114470809147,4,Normal
2024-11-25 20:57:00,67.93.211.218,101.106.70.18,UDP,61763,443,1096,33.32100243283315,2539.894618083355,2,Normal
2024-11-25 20:57:01,82.161.42.207,124.177.110.175,TCP,51027,443,500,65.90539552322252,4843.420219234906,3,Normal
2024-11-25 20:57:02,129.86.150.15,133.106.37.203,UDP,52569,80,913,98.51442521650236,8246.888831813605,2,Normal
2024-11-25 20:57:03,30.21.200.244,87.116.178.43,TCP,4603,443,944,70.84215549811681,7880.348343864588,5,Normal
2024-11-25 20:57:04,230.117.209.53,189.180.212.185,UDP,53809,443,642,22.55126349402593,9826.724177530947,1,Normal
2024-11-25 20:57:05,51.133.13.201,215.193.240.107,UDP,59789,22,196,99.74124952218038,5898.658380787679,4,Normal
2024-11-25 20:57:06,148.38.133.160,122.114.224.95,UDP,38991,443,58,17.284323506522878,9409.731397919631,2,Normal
2024-11-25 20:57:07,112.81.233.148,196.78.142.207,TCP,19482,22,1285,74.97896019070598,5861.614818889821,3,Normal
2024-11-25 20:57:08,209.24.141.95,139.97.128.67,UDP,12938,22,385,83.14477623895534,9528.025564676058,2,Normal
2024-11-25 20:57:09,87.130.134.122,153.71.212.81,UDP,12470,80,1341,92.8056477191374,4660.101044677453,1,Normal
2024-11-25 20:57:10,116.46.154.75,245.132.35.175,UDP,61201,22,666,52.36916883564553,8355.855775015534,5,Normal
2024-11-25 20:57:11,10.96.224.116,132.5.233.189,UDP,37936,22,867,54.479061668483375,8230.163648638483,5,Normal
2024-11-25 20:57:12,28.164.162.154,13.213.195.78,UDP,7107,22,785,48.236543422729156,1606.9231974221673,2,Normal
2024-11-25 20:57:13,94.100.230.8,248.203.205.27,UDP,9959,22,691,87.40402507986528,1526.4558777159446,5,Normal
2024-11-25 20:57:14,69.80.137.210,7.162.217.141,TCP,34809,443,1470,51.00205326117554,7136.428392082896,2,Normal
2024-11-25 20:57:15,52.140.227.62,90.168.187.34,TCP,33477,80,528,51.95768574785257,1415.2092068752274,2,Normal
2024-11-25 20:57:16,241.150.167.60,237.36.67.205,TCP,45119,22,1159,79.72115429500019,4081.067717955186,1,Normal
2024-11-25 20:57:17,187.122.183.59,247.14.39.101,TCP,59969,22,576,43.51826428618263,6264.881828317817,1,Normal
2024-11-25 20:57:18,231.71.56.169,150.72.85.133,TCP,43854,22,1245,43.604889480729064,2950.77439866662,1,Normal
2024-11-25 20:57:19,11.43.159.133,138.62.250.127,TCP,63290,443,206,99.75316138013807,3639.908291178312,5,Normal
2024-11-25 20:57:20,15.149.23.195,206.45.38.244,TCP,43514,443,1421,21.125114877339364,7638.2801633782665,2,Normal
2024-11-25 20:57:21,135.152.89.131,93.117.170.88,UDP,13047,22,1090,38.194829880780134,4107.999635342725,3,Normal
2024-11-25 20:57:22,127.35.218.233,10.5.214.250,UDP,59115,443,788,95.82461216067317,6476.779436965247,4,Normal
2024-11-25 20:57:23,97.156.15.186,87.194.136.29,TCP,61485,443,486,69.18100258342335,5572.729892415805,5,Normal
2024-11-25 20:57:24,22.62.225.226,107.31.51.161,TCP,30147,443,458,17.216886896571992,2285.213414039232,3,Normal
2024-11-25 20:57:25,95.99.220.190,12.200.109.61,UDP,27535,80,1350,60.81438555964732,8999.15568879941,4,Normal
2024-11-25 20:57:26,255.17.19.48,228.95.199.239,UDP,60259,22,352,62.58831594336327,8712.794725821015,2,Normal
2024-11-25 20:57:27,0.119.194.80,121.51.20.47,TCP,56845,80,1480,28.557769833301066,3269.9146892371014,2,Normal
2024-11-25 20:57:28,14.133.154.45,171.137.254.180,UDP,52328,22,259,76.75418921830892,2010.5872290123195,2,Normal
2024-11-25 20:57:29,64.172.89.167,22.222.170.78,UDP,60438,443,84,44.70590803192234,3094.3905624134068,5,Normal
2024-11-25 20:57:30,23.16.22.47,88.78.105.223,TCP,56033,22,587,97.5251007960344,7202.656690017057,2,Normal
2024-11-25 20:57:31,171.248.238.229,98.237.99.108,TCP,64852,443,598,66.51212605522329,1368.2019071169964,2,Normal
2024-11-25 20:57:32,143.152.213.146,117.236.177.154,TCP,5225,22,653,80.43851885285859,2677.120057873279,3,Normal
2024-11-25 20:57:33,206.235.154.114,22.87.234.173,TCP,50398,443,828,46.883593238621685,7563.123708283084,3,Normal
2024-11-25 20:57:34,99.152.240.89,22.46.34.123,UDP,9599,443,1294,15.212007798988077,9231.466233247185,5,Normal
2024-11-25 20:57:35,153.104.104.169,69.174.24.125,UDP,20685,22,127,53.86651560920142,7609.407028292575,1,Normal
2024-11-25 20:57:36,217.123.160.108,46.54.55.223,UDP,13995,80,273,94.48881746514277,2597.9137497731126,1,Normal
